country,age_grp,date,cumulative_cases_cal,timeline,daily_cases,daily_changes
Bulgaria,aged0to4,2020-10-27,214.7,1,8,13
Bulgaria,aged0to4,2020-10-28,219.8,1,5,-3
Bulgaria,aged0to4,2020-10-29,226.5,1,7,2
Bulgaria,aged0to4,2020-10-30,238.9,1,12,5
Bulgaria,aged0to4,2020-10-31,255.6,1,17,5
Bulgaria,aged0to4,2020-11-01,261.9,1,6,-11
Bulgaria,aged0to4,2020-11-02,263.7,1,2,-4
Bulgaria,aged0to4,2020-11-03,269.2,1,6,4
Bulgaria,aged0to4,2020-11-04,281,1,12,6
Bulgaria,aged0to4,2020-11-05,288.6,1,8,-4
Bulgaria,aged0to4,2020-11-06,298.1,1,10,2
Bulgaria,aged0to4,2020-11-07,306.8,1,9,-1
Bulgaria,aged0to4,2020-11-08,311.5,1,5,-4
Bulgaria,aged0to4,2020-11-09,313.6,1,2,-3
Bulgaria,aged0to4,2020-11-10,319.4,1,6,4
Bulgaria,aged0to4,2020-11-11,320.2,1,1,-5
Bulgaria,aged0to4,2020-11-12,324.3,1,4,3
Bulgaria,aged0to4,2020-11-13,327.5,1,3,-1
Bulgaria,aged0to4,2020-11-14,329.6,1,2,-1
Bulgaria,aged0to4,2020-11-15,331.1,1,2,0
Bulgaria,aged0to4,2020-11-16,330,1,-1,-3
Bulgaria,aged0to4,2020-11-17,330.8,1,1,2
Bulgaria,aged0to4,2020-11-18,333.8,1,3,2
Bulgaria,aged0to4,2020-11-19,335.8,1,2,-1
Bulgaria,aged0to4,2020-11-20,338.2,1,2,0
Bulgaria,aged0to4,2020-11-21,340.1,1,2,0
Bulgaria,aged0to4,2020-11-22,343.3,1,3,1
Bulgaria,aged0to4,2020-11-23,344,1,1,-2
Bulgaria,aged0to4,2020-11-24,343.6,1,-0,-1
Bulgaria,aged0to4,2020-11-25,350.1,1,6,6
Bulgaria,aged0to4,2020-11-26,351.9,1,2,-4
Bulgaria,aged0to4,2020-11-27,353.4,1,2,0
Bulgaria,aged0to4,2020-11-28,357.7,1,4,2
Bulgaria,aged0to4,2020-11-29,358.4,1,1,-3
Bulgaria,aged0to4,2020-11-30,359.1,1,1,0
Bulgaria,aged0to4,2020-12-01,361.9,1,3,2
Bulgaria,aged0to4,2020-12-02,362.1,1,0,-3
Bulgaria,aged0to4,2020-12-03,363.6,1,2,2
Bulgaria,aged0to4,2020-12-04,362.4,1,-1,-3
Bulgaria,aged0to4,2020-12-05,367.2,1,5,6
Bulgaria,aged0to4,2020-12-06,369.7,1,2,-3
Bulgaria,aged0to4,2020-12-07,370.7,1,1,-1
Bulgaria,aged0to4,2020-12-08,371.5,1,1,0
Bulgaria,aged0to4,2020-12-09,371.6,1,0,-1
Bulgaria,aged0to4,2020-12-10,372.2,1,1,1
Bulgaria,aged0to4,2020-12-11,375,1,3,2
